Price,Min Nights,No of Reviews,Reviews Per Month,Calculated Host Listings,Availability,Neighbourhood Group Code,Room Type Code,Clusters,Cluster
59,1,36,7.61,2,353,3,2,3,black
271,2,10,2.31,2,113,3,1,0,rose
279,4,3,0.67,1,204,2,1,3,black
356,10,1,0.35,1,36,1,1,0,rose
210,5,2,0.59,1,0,1,1,0,rose
600,1,8,1.7,1,301,2,1,3,black
99,30,1,1.0,124,339,1,1,3,black
350,2,4,1.18,1,282,2,1,3,black
200,3,0,0.0,1,362,2,2,3,black
121,2,12,2.67,5,365,3,1,3,black
80,1,0,0.0,1,364,3,2,3,black
45,30,0,0.0,1,186,3,2,3,black
75,1,9,1.9,1,0,3,2,0,rose
110,32,1,0.31,6,365,3,1,3,black
380,3,0,0.0,2,23,2,1,0,rose
425,2,0,0.0,1,363,1,1,3,black
115,3,4,0.88,6,338,3,2,3,black
85,3,1,0.37,2,364,2,2,3,black
173,1,2,0.69,15,283,2,1,3,black
212,30,0,0.0,1,270,2,1,3,black
150,30,0,0.0,7,267,1,1,3,black
3600,1,0,0.0,11,365,1,1,2,purple
58,6,11,2.29,16,365,3,2,3,black
135,30,0,0.0,7,254,1,1,3,black
150,14,1,0.31,1,88,1,1,0,rose
925,1,0,0.0,1,90,2,1,2,purple
80,2,1,0.22,4,365,2,2,3,black
60,3,1,1.0,3,340,3,2,3,black
55,2,4,1.48,3,280,3,2,3,black
1466,1,0,0.0,2,0,1,1,2,purple
248,4,6,1.32,1,8,2,1,0,rose
105,1,8,1.67,1,0,2,2,0,rose
130,2,14,3.5,1,321,3,1,3,black
89,2,0,0.0,2,364,3,2,3,black
100,30,0,0.0,4,248,2,1,3,black
218,30,0,0.0,2,352,1,1,3,black
63,1,17,4.4,1,226,2,2,3,black
320,30,0,0.0,1,365,2,1,3,black
161,30,1,1.0,38,271,1,1,3,black
507,30,0,0.0,2,288,1,1,3,black
126,3,10,2.97,2,16,2,1,0,rose
160,100,0,0.0,27,148,1,1,0,rose
136,3,5,1.07,1,351,2,1,3,black
85,1,5,1.14,6,362,1,2,3,black
120,5,4,1.4,1,0,2,1,0,rose
200,3,7,2.12,1,270,4,1,3,black
180,3,6,1.34,7,333,3,1,3,black
48,1,10,2.17,2,363,3,2,3,black
260,1,2,2.0,1,0,1,1,0,rose
125,3,5,1.12,1,365,3,2,3,black
852,1,0,0.0,107,349,1,2,2,purple
1124,1,0,0.0,107,346,1,2,2,purple
29,30,0,0.0,207,0,3,2,0,rose
50,1,24,5.07,4,133,3,2,0,rose
451,2,2,0.88,2,350,3,1,3,black
388,1,3,0.66,6,365,3,1,3,black
175,3,7,1.54,3,365,2,1,3,black
1550,1,0,0.0,11,365,2,1,2,purple
38,30,0,0.0,207,26,3,2,0,rose
99,1,0,0.0,1,364,5,2,3,black
30,30,0,0.0,207,56,3,2,0,rose
55,1,7,1.56,4,166,4,2,0,rose
145,1,11,2.46,3,356,3,1,3,black
49,1,2,0.6,4,150,4,2,0,rose
109,1,18,3.8,1,310,2,2,3,black
200,30,0,0.0,1,228,2,1,3,black
240,2,9,2.39,1,110,2,1,0,rose
168,2,2,0.49,4,33,2,1,0,rose
150,2,6,1.91,1,0,2,1,0,rose
110,4,2,0.5,7,354,2,2,3,black
230,30,0,0.0,1,212,3,1,3,black
56,2,14,3.36,2,360,3,2,3,black
225,4,1,0.48,1,44,1,1,0,rose
349,3,7,2.12,3,92,2,1,0,rose
160,2,0,0.0,17,360,2,1,3,black
30,30,0,0.0,1,340,5,2,3,black
55,2,1,0.48,17,365,2,2,3,black
193,1,12,3.6,3,239,2,1,3,black
77,3,12,2.65,1,90,2,2,0,rose
33,30,0,0.0,192,0,3,2,0,rose
106,1,22,5.74,2,265,2,1,3,black
300,3,0,0.0,1,126,2,1,0,rose
785,7,11,2.28,1,157,1,1,2,purple
118,14,1,0.32,1,365,3,1,3,black
77,3,13,2.93,2,321,1,2,3,black
195,1,2,2.0,1,338,2,1,3,black
87,5,6,1.36,2,89,4,1,0,rose
122,2,10,2.21,6,305,3,2,3,black
87,30,0,0.0,1,365,3,2,3,black
172,1,25,5.47,1,235,2,1,3,black
280,1,0,0.0,1,365,3,2,3,black
500,30,0,0.0,1,125,2,1,0,rose
132,7,3,0.8,1,152,3,1,0,rose
102,7,4,0.85,1,361,3,1,3,black
69,1,8,2.58,2,0,3,2,0,rose
29,30,0,0.0,178,38,3,2,0,rose
95,1,10,2.13,3,317,3,2,3,black
73,2,0,0.0,1,88,1,2,0,rose
125,5,2,0.47,1,89,2,2,0,rose
35,5,1,0.32,1,4,3,1,0,rose
250,3,1,0.46,1,6,2,2,0,rose
75,3,11,3.44,1,189,2,2,3,black
128,3,1,0.23,3,363,4,1,3,black
175,30,0,0.0,1,365,3,1,3,black
393,3,1,0.46,1,83,3,1,0,rose
119,1,3,0.7,3,364,2,2,3,black
37,30,1,0.46,394,273,2,2,3,black
150,6,0,0.0,8,4,1,1,0,rose
193,2,17,3.92,1,11,1,1,0,rose
39,30,0,0.0,192,31,2,2,0,rose
75,4,0,0.0,1,173,3,2,0,rose
240,30,1,0.41,1,225,2,1,3,black
215,5,4,1.04,4,66,1,1,0,rose
100,30,0,0.0,1,26,3,1,0,rose
70,2,0,0.0,5,293,2,2,3,black
224,2,13,2.89,1,24,1,1,0,rose
266,5,12,2.98,1,6,1,1,0,rose
65,7,10,3.95,1,92,1,2,0,rose
278,1,18,5.14,2,129,2,1,0,rose
187,30,0,0.0,159,211,1,1,3,black
210,21,0,0.0,1,215,2,1,3,black
192,1,17,3.81,2,25,1,1,0,rose
135,10,1,0.39,1,41,2,1,0,rose
161,30,0,0.0,38,340,1,1,3,black
106,1,1,0.47,1,278,4,1,3,black
162,1,26,6.0,1,110,1,1,0,rose
311,5,15,3.63,1,8,1,1,0,rose
174,1,0,0.0,2,89,2,2,0,rose
132,2,21,5.21,2,238,2,1,3,black
350,30,0,0.0,2,180,1,1,3,black
52,30,0,0.0,9,357,2,2,3,black
97,3,8,1.89,7,351,3,1,3,black
52,1,3,0.78,8,303,4,2,3,black
161,1,20,4.35,2,361,2,1,3,black
249,1,1,0.45,1,25,1,2,0,rose
131,2,0,0.0,17,340,3,2,3,black
100,1,6,1.32,1,90,3,2,0,rose
887,3,14,3.13,1,287,1,1,2,purple
69,1,10,2.24,2,354,3,2,3,black
183,30,0,0.0,159,277,1,1,3,black
560,1,0,0.0,1,89,2,1,0,rose
200,30,0,0.0,131,125,1,1,0,rose
85,1,5,1.12,3,365,2,2,3,black
149,1,21,4.63,1,41,2,1,0,rose
88,5,8,1.78,2,64,1,2,0,rose
120,6,0,0.0,2,364,3,2,3,black
197,1,0,0.0,4,365,2,2,3,black
160,1,12,2.81,1,362,2,1,3,black
246,2,6,1.34,1,197,2,1,3,black
252,1,0,0.0,4,365,2,2,3,black
200,2,15,3.33,1,266,4,1,3,black
122,2,0,0.0,17,340,3,1,3,black
105,30,2,0.44,1,365,3,2,3,black
125,2,2,0.44,1,52,1,2,0,rose
369,1,4,0.89,4,365,2,1,3,black
50,30,0,0.0,7,85,4,1,0,rose
230,3,8,1.79,1,115,1,1,0,rose
110,2,6,1.4,3,50,2,2,0,rose
45,30,1,0.31,23,348,2,2,3,black
170,1,9,2.37,1,305,3,1,3,black
494,1,8,1.88,1,297,1,1,3,black
3999,30,0,0.0,2,347,1,1,2,purple
105,3,4,2.67,1,154,2,1,0,rose
169,30,1,0.67,1,213,2,1,3,black
165,2,19,4.19,1,298,2,1,3,black
126,30,1,0.45,159,307,1,1,3,black
77,1,1,0.46,1,90,4,2,0,rose
95,2,2,0.45,3,365,2,2,3,black
277,30,0,0.0,159,339,1,1,3,black
96,30,3,0.94,1,121,4,2,0,rose
583,5,11,2.58,6,22,1,1,0,rose
70,2,4,0.88,3,365,2,2,3,black
135,1,1,0.48,3,364,2,2,3,black
1300,1,0,0.0,1,365,2,1,2,purple
388,2,7,1.98,5,343,2,1,3,black
89,30,0,0.0,2,365,1,2,3,black
80,1,1,0.22,2,364,3,2,3,black
277,30,0,0.0,159,279,1,1,3,black
85,60,1,0.23,1,0,3,1,0,rose
165,30,0,0.0,8,0,3,1,0,rose
70,3,1,0.26,2,0,1,2,0,rose
97,2,4,1.9,1,260,3,1,3,black
135,30,0,0.0,159,340,1,1,3,black
260,2,7,1.86,6,274,3,1,3,black
140,30,0,0.0,159,341,1,1,3,black
65,7,0,0.0,12,61,2,2,0,rose
149,2,3,0.73,3,89,2,1,0,rose
95,3,7,1.83,1,364,2,2,3,black
120,30,1,0.27,1,82,2,1,0,rose
50,1,4,0.88,1,180,2,2,3,black
159,2,17,4.21,2,67,3,1,0,rose
45,30,1,0.37,1,34,2,2,0,rose
75,3,8,1.82,1,341,2,2,3,black
146,2,6,1.33,2,343,3,2,3,black
73,4,1,0.31,7,359,4,2,3,black
400,15,3,1.05,2,172,1,1,3,black
230,3,3,0.9,1,65,1,1,0,rose
72,2,5,1.17,1,354,1,2,3,black
266,2,6,1.68,6,328,3,1,3,black
755,30,0,0.0,1,148,1,1,2,purple
275,2,0,0.0,9,69,1,1,0,rose
80,2,1,0.22,4,365,2,2,3,black
231,2,7,1.58,6,289,3,1,3,black
115,1,8,1.78,1,18,2,1,0,rose
277,30,1,0.54,159,184,1,1,3,black
232,3,4,1.06,2,122,2,1,0,rose
239,6,0,0.0,1,15,2,1,0,rose
160,1,5,2.0,1,11,2,1,0,rose
60,1,0,0.0,1,90,3,2,0,rose
65,1,10,2.22,4,88,2,2,0,rose
204,1,14,3.68,3,356,3,1,3,black
160,1,1,0.3,1,51,2,1,0,rose
1200,1,1,1.0,2,365,1,1,2,purple
201,2,11,2.58,1,346,4,1,3,black
90,1,2,0.47,3,90,2,2,0,rose
269,3,5,1.61,1,152,2,1,0,rose
80,1,2,0.88,1,363,3,2,3,black
100,4,2,0.58,1,138,1,1,0,rose
170,7,3,0.69,1,8,2,1,0,rose
99,2,4,1.18,4,77,4,1,0,rose
45,1,12,2.86,1,40,3,2,0,rose
60,3,2,0.53,4,259,4,2,3,black
42,2,7,1.79,15,166,1,3,0,rose
64,1,1,0.26,1,0,2,3,0,rose
499,30,0,0.0,2,357,1,1,3,black
300,30,2,0.61,4,60,1,1,0,rose
64,2,5,1.34,1,27,4,2,0,rose
320,1,9,2.08,1,210,1,1,3,black
95,1,6,1.31,2,35,3,2,0,rose
84,3,14,3.31,2,331,3,1,3,black
90,30,0,0.0,1,365,1,2,3,black
75,2,2,0.49,1,364,2,2,3,black
100,30,1,0.31,1,364,3,1,3,black
43,3,11,2.48,2,326,4,2,3,black
126,1,20,5.31,1,256,3,1,3,black
490,2,10,2.22,1,180,3,1,3,black
159,5,1,0.5,2,364,2,1,3,black
126,3,1,0.26,1,365,3,1,3,black
149,7,5,1.15,1,0,1,1,0,rose
300,7,1,0.26,1,43,1,1,0,rose
77,3,10,2.34,2,362,1,2,3,black
142,30,0,0.0,1,104,3,1,0,rose
130,30,16,3.56,4,271,3,1,3,black
250,3,5,1.24,1,357,1,1,3,black
216,3,2,0.7,2,108,2,1,0,rose
475,3,2,0.59,1,21,2,1,0,rose
75,1,7,1.57,3,311,3,2,3,black
117,3,2,0.65,1,66,2,1,0,rose
4000,1,0,0.0,1,365,1,1,2,purple
178,1,1,1.0,1,267,2,1,3,black
250,2,7,1.63,1,277,1,1,3,black
148,2,13,2.85,1,23,1,1,0,rose
58,2,19,4.63,5,69,3,1,0,rose
198,30,0,0.0,1,1,1,1,0,rose
89,31,0,0.0,1,90,2,2,0,rose
120,2,4,1.85,1,331,3,1,3,black
125,1,0,0.0,1,90,1,2,0,rose
151,1,29,6.21,2,149,1,1,0,rose
200,4,2,0.5,1,349,1,2,3,black
73,31,0,0.0,11,168,1,1,0,rose
106,31,0,0.0,11,121,1,1,0,rose
65,31,0,0.0,11,152,1,1,0,rose
77,31,0,0.0,11,208,1,1,3,black
125,31,1,0.43,11,137,1,1,0,rose
78,31,0,0.0,11,84,1,1,0,rose
150,3,1,0.43,1,83,2,1,0,rose
64,1,8,1.78,4,271,2,2,3,black
250,1,1,0.43,4,80,1,1,0,rose
268,1,14,6.18,2,21,1,1,0,rose
207,1,1,0.39,3,157,2,1,0,rose
46,2,10,2.54,15,174,1,3,0,rose
260,2,15,3.21,6,279,3,1,3,black
75,1,2,0.47,1,0,4,2,0,rose
125,30,8,1.75,1,160,1,1,0,rose
105,3,5,1.17,1,26,2,1,0,rose
95,1,12,2.65,2,58,3,2,0,rose
330,2,0,0.0,6,90,1,1,0,rose
89,4,3,3.0,1,24,1,1,0,rose
750,1,0,0.0,3,364,1,2,2,purple
175,2,2,1.4,7,0,1,1,0,rose
303,2,1,0.34,6,90,1,1,0,rose
142,30,0,0.0,159,334,1,1,3,black
277,30,0,0.0,159,349,1,1,3,black
36,30,1,0.34,21,264,2,2,3,black
105,3,11,2.77,7,309,3,1,3,black
84,60,0,0.0,2,324,4,1,3,black
135,30,0,0.0,159,251,1,1,3,black
135,30,0,0.0,159,334,1,1,3,black
131,1,35,8.4,1,315,3,1,3,black
113,3,3,0.96,1,119,4,1,0,rose
161,1,10,3.19,2,64,1,1,0,rose
140,30,0,0.0,159,345,1,1,3,black
149,30,1,1.0,159,335,1,1,3,black
170,4,6,1.64,1,11,4,1,0,rose
135,30,0,0.0,159,325,1,1,3,black
350,1,6,1.4,6,365,3,1,3,black
283,5,6,1.8,1,98,1,1,0,rose
73,3,2,0.47,2,365,3,2,3,black
488,20,0,0.0,1,87,1,1,0,rose
140,30,0,0.0,159,345,1,1,3,black
825,1,0,0.0,3,365,1,2,2,purple
105,30,2,0.92,39,183,1,1,3,black
333,30,0,0.0,1,64,2,1,0,rose
55,5,5,1.81,1,80,1,2,0,rose
214,30,0,0.0,1,126,3,1,0,rose
60,1,1,0.23,1,360,4,2,3,black
123,2,4,1.35,2,314,2,1,3,black
100,30,0,0.0,2,223,2,1,3,black
121,30,1,0.31,159,305,1,1,3,black
281,30,0,0.0,113,330,1,1,3,black
440,1,8,2.24,1,353,1,1,3,black
154,30,1,0.48,159,248,1,1,3,black
65,3,11,2.46,4,344,1,2,3,black
200,30,0,0.0,1,64,1,1,0,rose
120,3,9,2.01,1,180,3,1,3,black
114,2,14,3.33,10,355,3,2,3,black
398,2,10,2.44,6,89,1,1,0,rose
135,30,0,0.0,159,315,1,1,3,black
120,3,4,1.48,2,145,2,2,0,rose
130,30,0,0.0,159,287,1,1,3,black
180,1,2,0.56,1,143,1,1,0,rose
54,30,0,0.0,1,335,5,1,3,black
205,30,0,0.0,39,192,1,1,3,black
64,3,7,1.76,4,339,1,2,3,black
350,5,0,0.0,1,252,1,1,3,black
85,7,2,0.51,1,361,3,2,3,black
250,3,5,1.16,1,25,2,1,0,rose
170,7,0,0.0,1,0,1,1,0,rose
320,30,0,0.0,1,365,1,1,3,black
68,3,3,1.36,2,331,2,2,3,black
300,2,3,0.74,1,365,2,1,3,black
1900,1,0,0.0,11,365,2,1,2,purple
99,1,2,0.46,2,244,2,1,3,black
116,90,0,0.0,1,155,3,1,0,rose
1299,3,0,0.0,1,347,1,1,2,purple
125,3,3,0.73,6,279,3,2,3,black
289,1,0,0.0,2,156,2,1,3,black
75,30,0,0.0,1,365,2,2,3,black
750,1,2,0.45,1,362,5,1,2,purple
53,30,0,0.0,1,36,1,2,0,rose
63,5,0,0.0,1,365,4,2,3,black
321,2,9,2.39,1,99,1,1,0,rose
200,1,0,0.0,1,364,2,2,3,black
175,1,20,4.88,2,58,1,1,0,rose
128,2,13,2.98,1,326,1,1,3,black
65,1,3,1.02,2,259,2,3,3,black
300,2,0,0.0,3,2,1,1,0,rose
201,1,6,1.43,4,365,3,2,3,black
83,30,1,0.86,1,339,2,1,3,black
65,1,5,1.24,2,362,3,2,3,black
143,2,3,0.92,1,90,2,1,0,rose
25,1,6,1.5,13,351,4,3,3,black
144,1,13,3.22,1,139,2,1,0,rose
200,2,11,3.06,1,359,2,1,3,black
2100,1,0,0.0,3,365,1,2,2,purple
550,1,2,0.7,2,363,1,2,3,black
85,1,15,3.54,3,86,3,2,0,rose
100,1,7,1.65,3,89,3,2,0,rose
115,1,8,1.97,3,90,3,2,0,rose
73,3,2,0.62,2,365,3,2,3,black
80,30,1,0.3,3,86,4,1,0,rose
125,1,0,0.0,1,365,4,2,3,black
688,5,4,1.18,6,53,1,1,0,rose
125,2,5,1.6,1,0,2,1,0,rose
300,30,0,0.0,1,365,2,1,3,black
464,3,3,0.83,2,2,1,1,0,rose
298,10,0,0.0,1,34,1,1,0,rose
70,3,2,0.48,1,364,2,2,3,black
41,1,6,1.38,5,330,2,2,3,black
45,3,9,2.23,4,353,1,2,3,black
120,1,0,0.0,1,59,2,1,0,rose
53,3,7,1.58,4,348,1,2,3,black
130,1,3,0.71,1,361,3,1,3,black
181,2,12,2.73,2,288,2,1,3,black
98,2,2,0.47,1,0,2,1,0,rose
222,2,7,1.98,1,189,3,1,3,black
265,1,5,1.61,1,169,1,1,3,black
165,3,1,0.47,1,43,1,2,0,rose
145,1,0,0.0,1,365,4,2,3,black
76,1,1,0.48,3,361,3,2,3,black
625,5,2,0.98,1,182,2,1,3,black
34,30,0,0.0,178,56,3,2,0,rose
276,1,1,0.25,1,180,3,2,3,black
32,30,1,0.34,178,32,3,2,0,rose
99,4,3,0.9,3,326,1,2,3,black
30,30,0,0.0,178,32,3,2,0,rose
45,30,1,0.34,29,185,2,2,3,black
36,30,0,0.0,178,54,3,2,0,rose
54,30,1,0.27,29,182,2,2,3,black
69,30,0,0.0,29,215,2,2,3,black
300,30,0,0.0,1,363,1,1,3,black
109,3,2,0.49,1,90,4,2,0,rose
143,3,2,0.71,2,114,2,1,0,rose
120,1,18,4.78,1,310,2,1,3,black
250,1,0,0.0,1,90,3,2,0,rose
165,3,3,0.73,3,365,2,1,3,black
160,2,1,0.45,1,180,4,1,3,black
329,2,3,0.78,1,51,1,1,0,rose
293,31,0,0.0,526,171,1,1,3,black
139,1,7,2.33,2,53,3,1,0,rose
123,1,16,3.78,1,34,2,1,0,rose
60,2,9,2.6,2,356,4,2,3,black
312,31,0,0.0,2,94,1,1,0,rose
102,1,15,3.41,1,12,1,2,0,rose
129,2,9,2.29,1,42,2,1,0,rose
84,2,8,2.29,5,64,2,1,0,rose
85,1,5,1.28,1,179,2,2,3,black
160,30,1,0.37,8,187,1,1,3,black
166,30,0,0.0,2,271,2,1,3,black
90,2,5,1.16,2,147,2,2,0,rose
66,7,0,0.0,1,365,3,2,3,black
155,13,3,0.78,1,286,1,1,3,black
45,1,2,0.67,3,89,3,2,0,rose
150,30,0,0.0,1,117,2,2,0,rose
160,30,0,0.0,8,211,1,1,3,black
70,1,7,1.83,1,180,3,2,3,black
240,2,5,1.24,2,209,1,1,3,black
197,30,0,0.0,1,93,1,1,0,rose
115,2,2,0.65,1,143,2,1,0,rose
63,1,12,3.13,1,61,2,2,0,rose
120,30,0,0.0,131,280,1,1,3,black
73,30,1,0.34,4,35,2,2,0,rose
53,3,2,0.48,5,75,5,2,0,rose
41,1,2,0.48,5,339,2,2,3,black
110,30,1,0.48,3,75,2,1,0,rose
200,1,0,0.0,1,130,2,1,0,rose
68,2,0,0.0,4,181,3,2,3,black
140,4,0,0.0,1,365,2,1,3,black
150,1,2,0.45,1,0,2,2,0,rose
175,1,5,1.17,1,365,2,1,3,black
140,3,14,3.28,1,272,2,1,3,black
55,1,21,5.29,4,176,3,2,0,rose
345,1,3,1.27,2,16,1,1,0,rose
130,1,27,6.0,1,160,2,1,0,rose
249,2,0,0.0,2,44,2,1,0,rose
64,2,3,0.73,4,285,2,2,3,black
172,4,0,0.0,2,19,2,1,0,rose
103,2,26,6.05,5,63,4,1,0,rose
88,2,7,1.74,1,77,3,2,0,rose
58,2,11,2.75,3,353,2,2,3,black
798,3,0,0.0,1,64,1,1,2,purple
52,1,18,4.35,1,357,3,2,3,black
200,3,2,0.53,1,65,3,1,0,rose
56,2,10,2.34,3,354,2,2,3,black
56,2,13,3.07,3,352,2,2,3,black
201,7,0,0.0,1,179,3,1,3,black
209,1,23,7.42,2,55,3,1,0,rose
53,5,2,0.48,16,365,3,2,3,black
26,1,11,2.64,13,344,4,3,3,black
62,30,0,0.0,1,198,3,2,3,black
194,2,10,3.3,1,221,3,1,3,black
83,3,6,2.0,1,191,1,2,3,black
190,1,1,0.32,1,354,1,2,3,black
233,31,0,0.0,526,365,2,1,3,black
201,31,0,0.0,526,363,1,1,3,black
229,31,0,0.0,526,355,1,1,3,black
200,2,7,1.75,1,125,3,1,0,rose
33,30,0,0.0,178,55,3,2,0,rose
222,30,0,0.0,1,123,1,1,0,rose
85,2,14,4.47,15,142,1,2,0,rose
49,2,3,0.8,3,248,4,2,3,black
106,3,7,1.67,2,302,2,1,3,black
107,3,4,0.98,1,347,2,2,3,black
100,30,0,0.0,1,247,2,1,3,black
60,1,0,0.0,1,358,3,2,3,black
87,2,10,2.97,5,317,4,1,3,black
169,27,0,0.0,2,156,1,1,0,rose
34,30,0,0.0,178,56,3,2,0,rose
144,2,3,2.05,1,344,3,1,3,black
34,90,0,0.0,394,296,2,2,3,black
43,30,0,0.0,178,47,3,2,0,rose
34,90,0,0.0,394,65,2,2,0,rose
85,1,1,0.25,1,365,3,2,3,black
348,1,8,2.11,1,327,5,1,3,black
92,7,1,0.45,2,362,4,1,3,black
71,2,7,1.75,3,359,2,2,3,black
87,1,4,2.86,2,63,2,1,0,rose
232,3,1,0.46,12,358,3,1,3,black
140,3,6,1.42,1,339,3,1,3,black
190,1,8,1.98,6,81,3,1,0,rose
58,30,3,0.91,3,54,3,2,0,rose
275,2,0,0.0,9,69,1,1,0,rose
65,1,3,0.7,1,365,3,2,3,black
90,30,0,0.0,1,365,3,2,3,black
266,31,0,0.0,526,56,2,1,0,rose
327,31,0,0.0,526,353,1,1,3,black
100,1,5,1.9,1,217,2,2,3,black
293,2,3,0.69,10,34,1,1,0,rose
70,2,3,0.78,3,335,1,2,3,black
85,2,5,1.24,3,335,1,2,3,black
140,30,0,0.0,1,334,1,1,3,black
133,2,10,2.63,1,66,2,2,0,rose
185,30,0,0.0,63,95,1,1,0,rose
320,30,0,0.0,63,249,1,1,3,black
155,30,1,0.48,63,310,1,1,3,black
261,14,0,0.0,1,10,1,1,0,rose
79,3,1,0.24,1,211,3,2,3,black
95,1,0,0.0,1,365,2,1,3,black
42,30,0,0.0,394,339,2,2,3,black
45,30,0,0.0,3,85,3,2,0,rose
37,90,0,0.0,394,309,2,2,3,black
139,30,0,0.0,159,293,1,1,3,black
35,90,0,0.0,394,186,2,2,3,black
39,30,0,0.0,394,177,2,2,3,black
350,1,1,0.45,2,365,1,1,3,black
138,2,13,3.12,1,85,4,1,0,rose
190,30,0,0.0,6,197,2,1,3,black
275,3,1,0.45,1,75,2,2,0,rose
275,1,0,0.0,1,206,1,1,3,black
101,7,0,0.0,1,364,1,2,3,black
279,2,10,2.34,1,142,3,1,0,rose
175,3,0,0.0,1,42,1,1,0,rose
150,1,4,1.2,1,356,3,1,3,black
97,2,9,3.91,1,275,3,1,3,black
75,1,4,1.4,4,359,3,2,3,black
83,1,16,3.87,4,363,3,3,3,black
380,2,22,5.45,1,1,1,1,0,rose
275,2,1,0.24,9,69,1,1,0,rose
139,4,8,1.86,1,66,1,2,0,rose
59,30,1,0.81,6,238,1,2,3,black
125,5,5,2.11,1,213,1,2,3,black
133,30,1,0.38,1,222,2,1,3,black
275,1,4,1.05,1,280,4,1,3,black
200,30,0,0.0,6,225,2,1,3,black
593,2,8,1.98,6,330,3,1,3,black
366,1,11,2.66,3,352,1,1,3,black
700,1,0,0.0,11,365,1,1,3,black
199,1,2,0.69,1,364,2,1,3,black
82,1,3,0.87,1,365,3,2,3,black
45,30,1,1.0,6,61,1,2,0,rose
70,1,0,0.0,1,272,2,2,3,black
35,7,1,0.36,12,163,2,3,0,rose
35,7,1,0.45,12,163,2,3,0,rose
100,3,0,0.0,2,365,2,2,3,black
142,1,0,0.0,1,365,3,2,3,black
110,3,3,0.73,1,237,2,2,3,black
243,1,22,5.16,1,103,2,1,0,rose
127,1,1,0.44,1,340,3,2,3,black
329,5,1,0.47,1,146,2,1,0,rose
211,1,6,2.09,2,356,4,1,3,black
131,1,9,2.55,1,291,3,1,3,black
127,3,9,2.29,4,355,3,1,3,black
1000,1,0,0.0,1,365,2,1,2,purple
55,3,4,1.6,9,208,1,3,3,black
125,3,0,0.0,2,365,2,2,3,black
188,1,3,0.78,17,0,1,1,0,rose
365,1,2,0.53,6,346,3,1,3,black
513,1,6,1.42,3,25,1,1,0,rose
71,6,6,1.7,3,105,1,2,0,rose
110,2,11,2.7,2,284,3,1,3,black
182,4,0,0.0,1,0,2,1,0,rose
375,1,6,1.41,1,0,1,1,0,rose
55,30,1,0.88,5,340,2,2,3,black
115,30,1,0.46,5,251,1,1,3,black
52,30,1,0.86,5,318,2,2,3,black
209,7,19,5.14,1,83,1,1,0,rose
48,30,1,0.67,5,278,2,2,3,black
300,1,1,0.47,1,364,3,1,3,black
166,1,0,0.0,15,365,1,2,3,black
384,2,6,1.49,4,277,1,1,3,black
229,1,4,1.56,1,89,1,2,0,rose
199,2,8,1.95,1,2,2,1,0,rose
709,1,0,0.0,1,129,3,1,3,black
115,2,15,4.21,1,206,4,1,3,black
218,1,12,3.6,5,0,4,1,0,rose
80,30,1,0.51,5,324,1,1,3,black
56,1,0,0.0,3,365,3,2,3,black
225,1,1,1.0,1,58,3,1,0,rose
330,1,1,0.44,6,328,1,1,3,black
37,30,0,0.0,4,65,3,2,0,rose
230,3,5,2.05,2,339,4,1,3,black
120,1,20,4.92,2,265,4,1,3,black
300,30,0,0.0,1,365,1,1,3,black
200,6,0,0.0,1,0,1,1,0,rose
70,1,3,0.74,7,364,3,2,3,black
367,30,0,0.0,1,365,1,1,3,black
299,30,0,0.0,2,358,1,1,3,black
83,1,4,1.69,1,364,3,2,3,black
250,3,6,1.41,1,294,2,1,3,black
150,5,2,0.56,9,365,1,2,3,black
48,2,6,1.94,15,100,1,3,0,rose
49,30,0,0.0,4,84,3,2,0,rose
200,2,0,0.0,1,354,2,2,3,black
200,2,14,3.53,1,272,1,1,3,black
161,2,13,3.42,1,32,2,1,0,rose
38,28,2,0.66,7,338,2,2,3,black
250,30,0,0.0,5,364,1,1,3,black
39,28,1,0.47,7,360,2,2,3,black
181,2,13,3.48,2,120,2,1,0,rose
246,1,0,0.0,2,365,1,1,3,black
25,1,9,2.13,13,347,4,3,3,black
59,30,1,0.54,6,324,1,2,3,black
200,2,1,1.0,1,61,2,1,0,rose
50,4,5,1.28,2,224,3,2,3,black
66,3,1,0.3,3,288,2,2,3,black
50,5,0,0.0,4,171,4,2,0,rose
59,30,1,0.37,6,99,1,2,0,rose
25,1,13,3.2,13,289,4,3,3,black
37,28,1,0.31,7,211,2,2,3,black
97,30,0,0.0,1,5,2,1,0,rose
54,2,6,2.09,4,65,3,2,0,rose
341,1,9,2.73,1,108,2,1,0,rose
80,1,2,2.0,1,287,3,1,3,black
26,1,7,1.81,13,337,4,3,3,black
145,2,0,0.0,1,285,2,1,3,black
100,6,1,0.45,3,0,1,2,0,rose
49,1,6,1.58,4,329,4,2,3,black
35,90,0,0.0,394,186,2,2,3,black
62,30,0,0.0,6,295,1,2,3,black
162,8,1,1.0,1,100,2,1,0,rose
85,1,12,3.1,1,360,3,2,3,black
25,1,10,2.7,13,351,4,3,3,black
125,1,5,1.23,3,365,2,2,3,black
140,2,1,0.36,3,364,4,1,3,black
221,3,4,1.2,5,26,4,1,0,rose
41,28,1,0.31,7,290,2,2,3,black
26,1,16,4.03,13,331,4,3,3,black
81,1,0,0.0,2,86,3,2,0,rose
45,2,5,1.28,3,256,4,2,3,black
60,30,0,0.0,7,308,1,2,3,black
