Price,Min Nights,No of Reviews,Latitude,Longitude,Reviews Per Month,Calculated Host Listings,Availability,Neighbourhood Group Code,Room Type Code,Clusters,Cluster
96,1,38,40.74613,-73.86656,7.31,2,298,3,1,0,gray
82,3,7,40.67910826573587,-73.92133307245086,6.0,1,50,2,1,3,black
146,5,1,40.69396,-73.9279,0.19,1,199,2,1,0,gray
298,30,0,40.73788,-73.99537,0.0,2,178,1,2,0,gray
205,3,1,40.68402,-73.97276,0.46,1,265,2,1,0,gray
122,2,19,40.77272,-73.90865,3.7,1,49,3,2,3,black
229,2,8,40.68545,-73.95086,1.44,4,365,2,1,0,gray
306,31,0,40.730657,-73.988651,0.0,526,166,1,1,0,gray
55,30,0,40.7028,-73.94369,0.0,192,4,2,2,3,black
119,2,6,40.60866,-73.9524,1.02,7,278,2,1,0,gray
109,2,13,40.88125,-73.90081,2.5,2,240,4,1,0,gray
100,3,1,40.6620974,-73.9627227,0.24,1,23,2,2,3,black
121,1,8,40.70981,-73.94884,1.45,1,336,2,2,0,gray
41,30,0,40.70441,-73.94392,0.0,192,30,2,2,3,black
80,30,0,40.66002,-73.90383,0.0,1,271,2,1,0,gray
71,2,7,40.69536,-73.75249,1.72,2,190,3,1,0,gray
135,2,5,40.6578,-73.91148,0.88,2,365,2,1,0,gray
596,3,23,40.75979,-73.99846,3.9,1,1,1,1,3,black
63,2,10,40.77341,-73.91148,1.71,6,34,3,2,3,black
296,2,8,40.74781,-73.93957,1.48,2,63,3,1,3,black
245,30,0,40.74933,-73.99854,0.0,2,0,1,1,3,black
65,1,35,40.58263,-73.95803,6.14,7,344,2,2,0,gray
65,1,30,40.58262,-73.95769,5.2,7,360,2,2,0,gray
65,1,35,40.58405,-73.958,6.25,7,364,2,2,0,gray
191,30,2,40.58658,-73.79845,0.41,1,347,3,1,0,gray
36,1,6,40.69896,-73.80676,1.02,1,0,3,3,3,black
50,1,12,40.68936,-73.72661,2.02,2,360,3,2,0,gray
168,3,0,40.64705,-73.90826,0.0,4,90,2,2,3,black
200,3,9,40.69397,-73.93831,1.93,1,243,2,1,0,gray
70,3,10,40.59788,-73.98075,1.79,1,82,2,2,3,black
129,1,52,40.76129173052466,-73.97238191217184,9.34,3,28,1,2,3,black
399,4,0,40.76805,-73.92779,0.0,8,365,3,1,0,gray
190,3,1,40.77111,-73.95357,0.22,2,0,1,2,3,black
172,1,17,40.59614,-73.76051,3.0,1,356,3,1,0,gray
287,3,17,40.77536,-73.98949,2.9,2,2,1,1,3,black
100,5,1,40.808434226687474,-73.95440124042408,0.47,2,344,1,2,0,gray
261,3,1,40.73194,-73.9536,0.24,1,0,2,1,3,black
108,7,8,40.71246,-73.99413,1.48,1,12,1,1,3,black
129,1,0,40.73378847158747,-73.98203567310934,0.0,1,12,1,1,3,black
68,3,8,40.68507,-73.91361,1.46,2,32,2,2,3,black
60,1,3,40.60935,-74.00228,0.67,2,339,2,2,0,gray
90,1,16,40.68246,-73.84812,2.98,1,0,3,1,3,black
145,1,1,40.80829,-73.91863,0.21,5,365,4,2,0,gray
143,30,1,40.71414311105654,-73.99326894432306,0.45,6,283,1,1,0,gray
250,2,14,40.65518,-73.74398,2.47,5,180,3,1,0,gray
255,10,3,40.68407,-74.00415,0.69,1,80,2,1,3,black
400,5,0,40.751169049949475,-73.99569842887351,0.0,1,362,1,1,0,gray
196,1,0,40.59896379603877,-73.74810153922617,0.0,2,364,3,2,0,gray
85,30,2,40.6900707,-73.9196438,0.43,4,365,2,1,0,gray
56,30,0,40.85641888264791,-73.93030434529395,0.0,1,90,1,2,3,black
86,1,12,40.8184,-73.94327,2.34,1,225,1,2,0,gray
120,7,0,40.72717,-73.98863,0.0,1,362,1,2,0,gray
410,3,1,40.70563,-74.00901,0.22,2,4,1,1,3,black
75,1,2,40.6329,-74.16563,0.47,4,355,5,2,0,gray
178,1,19,40.68078,-73.72629,3.52,1,149,3,1,3,black
55,1,14,40.63676,-74.02474,2.51,1,85,2,2,3,black
44,30,0,40.65813,-73.91239,0.0,10,363,2,2,0,gray
245,30,8,40.75717,-73.96741,1.49,1,63,1,1,3,black
239,3,0,40.76373,-73.9293,0.0,6,90,3,2,3,black
178,3,22,40.73595,-73.95465,5.5,1,123,2,1,3,black
114,1,6,40.80903,-73.80338,2.28,1,342,4,1,0,gray
75,1,4,40.63452,-74.16582,0.79,4,355,5,2,0,gray
139,30,2,40.768449658276054,-73.95567874361237,0.51,2,255,1,1,0,gray
280,7,1,40.73055,-73.98758,0.35,1,319,1,1,0,gray
550,2,37,40.75586,-73.99509,6.89,1,263,1,1,0,gray
164,4,12,40.69803,-73.89703,2.31,1,310,3,1,0,gray
140,3,23,40.73780285599257,-73.87536345335978,4.06,2,30,3,1,3,black
164,1,20,40.82486,-73.94556,3.68,2,314,1,1,0,gray
100,10,0,40.76111,-73.97733,0.0,6,365,1,3,0,gray
115,1,7,40.69565,-73.9331,1.19,1,0,2,1,3,black
159,1,14,40.74835,-73.99488,2.61,1,310,1,1,0,gray
53,5,7,40.64194,-73.95234,1.35,3,339,2,2,0,gray
121,2,15,40.6998,-73.91781,2.62,13,23,2,1,3,black
156,2,0,40.66807,-73.74115,0.0,2,365,3,1,0,gray
171,2,9,40.73569,-73.95918,1.67,2,81,2,1,3,black
296,2,7,40.74893,-73.9396,2.21,2,48,3,1,3,black
427,31,0,40.7855906,-73.9495843,0.0,526,156,1,1,0,gray
687,1,1,40.71092,-74.00975,0.23,3,346,1,1,0,gray
400,3,0,40.67759,-73.99975,0.0,1,0,2,1,3,black
49,3,4,40.76146,-73.83268,1.14,1,35,3,2,3,black
198,2,14,40.70418,-73.79819,3.47,3,327,3,1,0,gray
742,1,0,40.7526680451805,-73.9724844231959,0.0,17,0,1,2,1,green
106,7,5,40.6466201,-73.9474399,0.96,1,123,2,1,3,black
742,1,1,40.7526680451805,-73.9724844231959,0.03,17,0,1,2,1,green
593,1,0,40.7526680451805,-73.9724844231959,0.0,17,335,1,2,0,gray
593,1,0,40.7526680451805,-73.9724844231959,0.0,17,335,1,2,0,gray
120,30,3,40.73167,-73.7371,0.64,5,355,3,1,0,gray
50,30,1,40.60588,-74.01748,0.28,1,339,2,2,0,gray
104,1,52,40.7612918,-73.972382,9.94,3,3,1,2,3,black
65,1,13,40.66603,-73.92886,2.6,1,74,2,2,3,black
65,1,23,40.671,-73.95171,3.9,4,75,2,2,3,black
114,2,6,40.64295,-73.90437,1.06,2,353,2,1,0,gray
35,90,0,40.70402,-73.90378,0.0,394,248,3,2,0,gray
120,1,26,40.62803,-73.93214,5.31,1,14,2,1,3,black
175,1,1,40.77466,-73.9533,0.26,2,122,1,1,3,black
375,30,0,40.80201,-73.94601,0.0,2,256,1,1,0,gray
117,1,18,40.72827,-73.8024,3.83,2,199,3,1,0,gray
263,31,0,40.7223006,-73.9954205,0.0,526,338,1,1,0,gray
407,31,0,40.77507249999999,-73.98864979999996,0.0,526,203,1,1,0,gray
99,6,1,40.60552,-73.75102,0.19,1,364,3,2,0,gray
70,1,0,40.66985,-73.87509,0.0,3,365,2,2,0,gray
163,4,1,40.74151,-73.98472,0.31,1,8,1,1,3,black
531,5,16,40.79795,-73.96428,2.84,1,0,1,1,3,black
190,30,0,40.78737,-73.95481,0.0,9,124,1,1,3,black
400,1,13,40.76085,-73.9898,2.38,2,129,1,1,3,black
129,3,9,40.60761,-73.91561,1.61,1,172,2,1,0,gray
70,1,4,40.695256777515176,-73.81413493305445,0.71,2,364,3,2,0,gray
89,2,22,40.655250849778525,-73.95686265081167,3.77,1,118,2,2,3,black
105,1,17,40.74705,-73.94694,3.42,2,22,3,2,3,black
36,30,2,40.70087,-73.93924,0.63,21,274,2,2,0,gray
300,2,1,40.76558,-73.98182,0.38,1,57,1,2,3,black
275,2,0,40.75171,-73.97216,0.0,4,90,1,1,3,black
293,2,2,40.75368,-73.97148,0.43,10,34,1,1,3,black
325,2,1,40.75348,-73.97174,0.24,6,90,1,1,3,black
79,1,23,40.59138,-73.92546,5.11,1,240,2,2,0,gray
310,2,2,40.75185,-73.97345,0.37,6,90,1,1,3,black
125,30,0,40.78744,-73.95517,0.0,9,88,1,1,3,black
1265,1,25,40.74561,-73.97831,4.52,2,84,1,1,1,green
65,2,8,40.63899,-73.89962,1.4,2,364,2,2,0,gray
111,1,8,40.68882,-73.95072,1.42,2,172,2,2,3,black
275,2,0,40.75195,-73.97213,0.0,4,90,1,1,3,black
279,2,2,40.75156,-73.97184,0.35,13,90,1,1,3,black
279,2,1,40.75374,-73.97186,0.19,13,90,1,1,3,black
49,30,2,40.70973,-73.80849,0.47,5,188,3,2,0,gray
305,2,1,40.75185,-73.97337,0.17,13,365,1,1,0,gray
201,2,11,40.69882,-73.75061,1.98,1,285,3,1,0,gray
37,30,1,40.71171,-73.80844,0.4,5,62,3,2,3,black
305,2,1,40.7538,-73.97372,0.24,4,90,1,1,3,black
170,2,17,40.71817,-73.96212,5.48,1,7,2,1,3,black
75,1,25,40.67109,-73.95169,4.31,4,72,2,2,3,black
181,30,1,40.7677499,-73.9837835,0.35,9,132,1,1,3,black
302,30,0,40.76697,-73.98267,0.0,9,147,1,1,3,black
69,30,2,40.80384,-73.93835,0.47,3,186,1,2,0,gray
134,30,0,40.78752,-73.95535,0.0,9,119,1,1,3,black
100,1,19,40.65913,-73.8935,3.26,1,175,2,1,0,gray
85,4,9,40.71064619297651,-73.81583511829376,1.58,1,271,3,1,0,gray
181,30,0,40.76667,-73.98307,0.0,9,119,1,1,3,black
593,1,3,40.7526680451805,-73.9724844231959,0.07,17,335,1,2,0,gray
593,1,0,40.7526680451805,-73.9724844231959,0.0,17,335,1,2,0,gray
593,1,0,40.7526680451805,-73.9724844231959,0.0,17,335,1,2,0,gray
120,10,0,40.75043,-73.98216,0.0,6,90,1,3,3,black
290,3,14,40.70808,-74.00675,2.46,1,209,1,1,0,gray
201,30,1,40.77663,-73.95725,0.37,9,101,1,1,3,black
72,1,20,40.74585,-73.83273,3.64,7,329,3,2,0,gray
198,1,28,40.68418,-74.00049,6.83,3,27,2,1,3,black
70,1,3,40.70309,-73.82985,0.67,6,40,3,2,3,black
593,1,1,40.7526680451805,-73.9724844231959,0.03,17,335,1,2,0,gray
593,1,0,40.7526680451805,-73.9724844231959,0.0,17,335,1,2,0,gray
593,1,1,40.7526680451805,-73.9724844231959,0.03,17,335,1,2,0,gray
742,1,0,40.7526680451805,-73.9724844231959,0.0,17,0,1,2,1,green
742,1,2,40.7526680451805,-73.9724844231959,0.05,17,0,1,2,1,green
742,1,0,40.7526680451805,-73.9724844231959,0.0,17,0,1,2,1,green
210,3,1,40.68457,-73.92972,0.34,3,90,2,2,3,black
593,1,1,40.7526680451805,-73.9724844231959,0.03,17,0,1,2,3,black
593,1,0,40.7526680451805,-73.9724844231959,0.0,17,335,1,2,0,gray
742,1,0,40.7526680451805,-73.9724844231959,0.0,17,0,1,2,1,green
250,1,7,40.71847,-73.94911,1.42,2,362,2,1,0,gray
349,2,20,40.6859,-73.93755,3.66,2,37,2,1,3,black
275,30,0,40.74269,-73.97373,0.0,88,205,1,1,0,gray
180,4,0,40.7175516,-73.9902926,0.0,1,3,1,1,3,black
182,2,8,40.65918,-73.94173,1.48,1,314,2,1,0,gray
120,30,0,40.703446124484934,-73.83458311671613,0.0,1,156,3,1,3,black
151,30,0,40.74304,-73.97352,0.0,88,270,1,1,0,gray
367,1,0,40.7645120386825,-73.9779117433655,0.0,3,0,1,2,3,black
450,5,0,40.75214,-73.97367,0.0,2,28,1,1,3,black
367,1,0,40.7645120386825,-73.9779117433655,0.0,3,0,1,2,3,black
520,1,0,40.7622945105018,-73.9791890747088,0.0,1,0,1,2,3,black
120,10,0,40.75083,-73.93842,0.0,6,90,3,3,3,black
125,30,2,40.7606,-73.98883,0.48,47,225,1,1,0,gray
115,30,0,40.694,-73.9421,0.0,1,279,2,1,0,gray
504,1,0,40.7622555142894,-73.9790741569665,0.0,4,0,1,2,3,black
504,1,0,40.7622555142894,-73.9790741569665,0.0,4,0,1,2,3,black
504,1,0,40.7622555142894,-73.9790741569665,0.0,4,0,1,2,3,black
100,2,10,40.82214,-73.92868,3.23,2,147,4,1,3,black
289,2,7,40.69509,-73.96979,1.26,1,82,2,1,3,black
174,3,3,40.69661,-73.99589,1.15,1,2,2,1,3,black
1064,1,6,40.765169,-73.97769989999999,1.13,1,122,1,1,1,green
150,1,7,40.70005,-73.92911,1.29,2,33,2,2,3,black
160,2,12,40.6717259,-73.9771604,2.86,1,54,2,2,3,black
119,3,16,40.74001,-73.91885,2.87,2,171,3,2,3,black
87,1,13,40.77417,-73.95462,2.28,1,255,1,2,0,gray
160,1,1,40.62673,-74.02554,0.19,1,365,2,2,0,gray
700,14,0,40.72761,-73.99457,0.0,1,112,1,1,3,black
50,3,1,40.66012,-73.76298,0.21,3,364,3,2,0,gray
75,1,2,40.65708,-73.93359,0.37,4,89,2,2,3,black
350,2,7,40.76167,-73.96223,1.51,8,358,1,1,0,gray
50,30,2,40.67687,-73.92505,0.65,1,107,2,2,3,black
156,2,25,40.65954,-73.9555,4.84,1,163,2,1,3,black
190,30,0,40.75555778338682,-73.99485150257463,0.0,159,365,1,1,0,gray
275,1,11,40.76039,-73.96276,2.37,1,175,1,1,0,gray
96,1,8,40.74829,-73.98824,2.14,3,206,1,1,0,gray
150,5,5,40.6293,-74.02656,1.06,1,114,2,3,3,black
175,1,3,40.74116,-73.78724,0.61,5,365,3,1,0,gray
60,1,2,40.75445,-73.80476,0.39,6,7,3,2,3,black
283,2,6,40.64421,-74.08373,1.18,6,83,5,1,3,black
104,30,0,40.63146,-74.12369,0.0,2,365,5,1,0,gray
60,1,0,40.75641,-73.8037,0.0,6,6,3,2,3,black
66,1,12,40.72068,-73.80506,2.18,5,339,3,2,0,gray
60,1,0,40.75431,-73.80325,0.0,17,24,3,2,3,black
85,2,5,40.68863,-73.75079,0.93,3,186,3,2,0,gray
61,1,1,40.70098328117943,-73.75617825218555,1.0,1,363,3,2,0,gray
181,30,0,40.76675,-73.98288,0.0,9,108,1,1,3,black
125,30,0,40.7875,-73.9547,0.0,9,97,1,1,3,black
400,2,4,40.70398,-74.00665,0.82,1,364,1,1,0,gray
275,4,2,40.81125,-73.94403,0.47,1,212,1,1,0,gray
342,1,2,40.6324263,-73.9228251,0.38,15,273,2,1,0,gray
47,5,0,40.6877401,-73.91758850000001,0.0,5,365,2,3,0,gray
60,1,0,40.75655,-73.80338,0.0,17,24,3,2,3,black
80,3,9,40.65263,-73.73418,1.72,1,359,3,1,0,gray
45,30,0,40.68141,-73.94537,0.0,8,365,2,3,0,gray
130,30,1,40.67133,-73.96107,0.31,1,65,2,1,3,black
45,5,0,40.83729,-73.90821,0.0,1,363,4,2,0,gray
150,2,4,40.87557,-73.88701,0.89,1,364,4,1,0,gray
125,2,9,40.57692,-73.84524,2.0,1,76,3,1,3,black
57,1,20,40.76534,-73.927,3.95,3,326,3,2,0,gray
485,30,1,40.77039,-73.95291,0.24,21,340,1,1,0,gray
36,30,0,40.74114,-73.89607,0.0,207,53,3,2,3,black
55,30,2,40.76258,-73.90628,0.95,3,236,3,2,0,gray
519,2,0,40.68531,-73.99998,0.0,1,71,2,1,3,black
224,30,1,40.756354325040746,-73.96656732421636,0.31,2,180,1,1,0,gray
300,3,0,40.70429,-74.00721,0.0,1,365,1,1,0,gray
150,1,7,40.654,-73.95193,1.28,1,89,2,2,3,black
129,3,2,40.70196,-73.78009,0.45,5,55,3,1,3,black
29,30,2,40.75083,-73.8785,0.5,207,56,3,2,3,black
185,2,11,40.6917,-73.93562,2.04,2,33,2,1,3,black
29,30,0,40.75292,-73.87764,0.0,192,56,3,2,3,black
68,3,3,40.79925,-73.96427,0.7,2,83,1,2,3,black
70,3,11,40.70124,-73.92124,2.12,4,320,2,2,0,gray
189,1,7,40.78406,-73.77736,1.41,1,361,3,1,0,gray
297,5,23,40.74192,-73.99977,4.51,1,238,1,1,0,gray
286,1,6,40.71604220196204,-73.96121587604284,2.34,1,0,2,1,3,black
124,30,2,40.76051,-73.92059,0.49,1,279,3,1,0,gray
43,30,1,40.76035,-73.9039,0.31,3,215,3,2,0,gray
66,3,9,40.68389,-73.9395,2.39,1,84,2,2,3,black
108,4,17,40.66248,-73.98544,3.7,2,90,2,1,3,black
35,30,1,40.76067,-73.90447,0.24,3,235,3,2,0,gray
53,1,8,40.6759667,-73.9147339,1.46,7,365,2,2,0,gray
152,2,2,40.70190724878777,-73.80828398821089,2.0,1,276,3,1,0,gray
255,30,1,40.78435,-73.94839,0.45,1,246,1,1,0,gray
54,3,1,40.6874908,-73.9319414,1.0,25,330,2,2,0,gray
389,31,0,40.7226285,-73.9945497,0.0,526,247,1,1,0,gray
654,31,0,40.73332389999999,-74.0021707,0.0,526,248,1,1,0,gray
75,30,0,40.7359,-73.89575,0.0,5,365,3,2,0,gray
271,5,4,40.72768,-73.9912,1.06,1,174,1,1,0,gray
657,3,0,40.74362143399324,-73.9723596701975,0.0,1,363,1,1,0,gray
85,30,2,40.8196,-73.95739,0.38,1,90,1,2,3,black
60,1,3,40.70141,-73.82866,0.69,6,63,3,2,3,black
130,2,7,40.64575,-73.90889,1.42,4,74,2,1,3,black
40,90,0,40.7016,-73.90616,0.0,394,40,3,2,3,black
150,2,2,40.63782,-73.91977,0.36,5,365,2,2,0,gray
150,2,2,40.6372,-73.92009,0.36,5,90,2,2,3,black
167,2,13,40.8097,-73.94614,2.57,1,259,1,1,0,gray
128,1,61,40.71271,-73.75437,11.37,1,235,3,1,0,gray
150,2,1,40.63891,-73.91987,0.18,5,90,2,2,3,black
70,2,2,40.69751,-73.91316,0.38,2,53,2,2,3,black
100,2,3,40.70485,-73.87806,0.97,1,162,3,1,3,black
169,1,14,40.65738,-73.90871,2.66,3,354,2,2,0,gray
120,1,28,40.75783,-73.82509,4.97,8,148,3,1,3,black
150,3,11,40.68177,-74.00786,1.95,1,2,2,1,3,black
66,1,30,40.76561,-73.92685,5.39,3,347,3,2,0,gray
170,1,5,40.6571074,-73.95941359999999,0.92,1,269,2,1,0,gray
50,30,0,40.75104,-73.87812,0.0,178,0,3,2,3,black
150,30,0,40.65521,-73.93369,0.0,4,361,2,1,0,gray
519,1,0,40.7513000619654,-73.9848183101838,0.0,2,0,1,2,3,black
307,2,3,40.70104,-73.92557,0.57,2,171,2,1,0,gray
35,30,0,40.74945,-73.87824,0.0,178,32,3,2,3,black
160,3,0,40.74912,-73.94888,0.0,1,345,3,2,0,gray
53,1,14,40.68498,-73.9303,2.82,3,160,2,2,3,black
971,1,2,40.67977,-73.89136,0.38,4,175,2,2,1,green
519,1,0,40.7513000619654,-73.9848183101838,0.0,2,0,1,2,3,black
42,90,0,40.67109,-73.94988,0.0,394,254,2,2,0,gray
135,1,12,40.71914522704875,-73.99635180830956,2.67,1,52,1,2,3,black
309,2,0,40.75237,-73.97145,0.0,4,90,1,1,3,black
690,3,3,40.77217,-73.98736,0.89,2,2,1,1,3,black
95,30,26,40.67571259961131,-73.98076180368662,5.0,1,103,2,1,3,black
256,3,22,40.75932,-73.9931,4.05,18,13,1,1,3,black
184,1,0,40.67696,-73.94242,0.0,1,365,2,1,0,gray
46,30,0,40.67542,-73.97972,0.0,394,349,2,2,0,gray
78,1,0,40.7201831,-73.9056808,0.0,1,180,3,2,0,gray
97,2,1,40.64448,-74.08351,0.22,6,85,5,2,3,black
115,3,11,40.73961,-73.90804,2.13,2,365,3,2,0,gray
150,2,21,40.85827,-73.93148,3.94,1,328,1,1,0,gray
120,3,1,40.67111,-73.94625,1.0,4,105,2,1,3,black
95,5,2,40.6842701,-73.9302848,0.38,5,248,2,2,0,gray
42,90,0,40.67537,-73.98196,0.0,394,125,2,2,3,black
166,2,14,40.80809,-73.93673,2.73,4,291,1,1,0,gray
349,2,16,40.7141203,-73.99231189999999,4.71,1,245,1,1,0,gray
315,6,14,40.76386,-73.98909,2.55,1,202,1,1,0,gray
42,30,0,40.68529,-73.93651,0.0,6,14,2,2,3,black
253,2,23,40.70449,-73.9162,4.45,2,276,2,1,0,gray
220,4,5,40.70605,-73.81266,2.11,1,206,3,1,0,gray
105,30,0,40.77137,-73.95629,0.0,88,245,1,1,0,gray
166,1,18,40.63598,-73.94986,4.09,1,350,2,1,0,gray
36,30,1,40.70057,-73.93915,0.46,21,218,2,2,0,gray
180,30,0,40.76502,-73.98361,0.0,11,270,1,1,0,gray
85,2,2,40.79218371402114,-73.95041630913997,0.78,1,360,1,2,0,gray
43,30,0,40.67548,-73.97979,0.0,394,309,2,2,0,gray
90,2,2,40.64398,-74.08516,0.5,6,85,5,2,3,black
135,2,4,40.62224,-73.93305,0.77,1,365,2,2,0,gray
185,30,0,40.74453,-73.97282,0.0,11,223,1,1,0,gray
44,90,0,40.67549,-73.98191,0.0,394,248,2,2,0,gray
250,30,1,40.744,-73.99484,0.22,4,65,1,1,3,black
95,30,0,40.76939,-73.95498,0.0,88,236,1,1,0,gray
265,30,0,40.74401,-73.97158,0.0,88,270,1,1,0,gray
120,1,1,40.66482,-73.93197,0.18,1,89,2,2,3,black
99,1,10,40.60376,-73.75935,1.83,2,336,3,1,0,gray
40,30,0,40.67416,-73.95431,0.0,394,64,2,2,3,black
180,3,4,40.71307,-73.94532,0.81,1,172,2,2,0,gray
282,1,6,40.73202,-73.99084,1.1,1,221,1,1,0,gray
404,7,1,40.70262,-73.898,0.24,9,365,3,1,0,gray
280,30,0,40.78176,-73.95405,0.0,88,211,1,1,0,gray
65,3,10,40.70384,-73.92224,1.84,3,67,2,2,3,black
766,1,30,40.74781,-73.98891,6.08,8,239,1,1,1,green
180,1,2,40.66726,-73.76109,0.42,9,365,3,1,0,gray
119,1,19,40.79301,-73.94113,3.68,1,170,1,1,3,black
97,30,1,40.72828,-73.97978,1.0,1,88,1,1,3,black
48,30,1,40.6873986,-73.93196999999999,1.0,25,360,2,2,0,gray
161,2,8,40.66039,-73.95681,1.88,1,257,2,1,0,gray
80,2,6,40.67835,-73.84429,1.09,3,340,3,2,0,gray
80,2,12,40.67964,-73.84401,2.18,3,364,3,2,0,gray
388,1,1,40.73082,-73.85858,0.21,5,339,3,1,0,gray
220,30,5,40.76257,-73.97725,1.02,1,365,1,2,0,gray
388,1,1,40.72888,-73.85955,0.18,5,339,3,1,0,gray
219,3,27,40.66189,-73.98598,5.03,1,88,2,1,3,black
85,1,20,40.84873,-73.90361,3.57,1,154,4,2,3,black
119,1,31,40.680033590724285,-73.90866438465576,6.04,1,66,2,1,3,black
60,1,0,40.75628,-73.80435,0.0,9,16,3,2,3,black
60,1,0,40.75611940036963,-73.80319688273735,0.0,9,12,3,2,3,black
55,1,0,40.75599,-73.80291,0.0,17,2,3,2,3,black
50,1,3,40.6759667,-73.9147339,0.56,7,365,2,2,0,gray
103,2,6,40.8515603,-73.8509612,1.1,1,248,4,1,0,gray
110,30,0,40.80672,-73.94891,0.0,2,268,1,1,0,gray
80,4,4,40.81674,-73.86517,0.76,7,359,4,2,0,gray
203,3,6,40.75676,-73.96506,1.3,1,1,1,2,3,black
300,4,8,40.76457,-73.98702,1.68,1,12,1,1,3,black
445,2,10,40.72157,-73.98941,1.94,2,93,1,1,3,black
59,1,37,40.74616,-73.87483,7.25,2,49,3,2,3,black
285,7,9,40.75653,-73.96897,1.84,1,261,1,1,0,gray
50,3,1,40.6604,-73.76474,0.2,3,364,3,2,0,gray
55,1,1,40.75625,-73.80483,0.18,17,8,3,2,3,black
50,31,2,40.76384,-73.82872,0.64,2,50,3,2,3,black
200,2,2,40.6708395,-73.9786756,0.61,2,136,2,1,3,black
41,30,2,40.71177,-73.80657,0.63,5,62,3,2,3,black
45,30,3,40.71171,-73.80716,0.71,5,239,3,2,0,gray
100,20,1,40.75425,-73.94259,0.23,6,43,3,2,3,black
204,30,6,40.82504,-73.939,1.1,1,0,1,1,3,black
120,1,4,40.68664,-73.96324,1.58,1,140,2,1,3,black
650,5,0,40.79223,-73.94057,0.0,1,291,1,2,0,gray
73,2,6,40.75751,-73.83066,1.5,4,167,3,2,3,black
224,1,0,40.65043,-73.9585,0.0,1,355,2,1,0,gray
295,1,10,40.6555,-73.90648,1.86,3,365,2,2,0,gray
402,31,0,40.7652495,-73.9896832,0.0,526,58,1,1,3,black
91,2,3,40.70677,-73.76803,0.64,1,364,3,2,0,gray
58,1,22,40.76553,-73.92723,3.93,3,326,3,2,0,gray
207,180,2,40.7426016,-73.997586,0.7,16,334,1,1,0,gray
278,180,1,40.74143,-73.99829,0.25,16,338,1,1,0,gray
110,20,0,40.75192,-73.94168,0.0,6,90,3,2,3,black
371,1,12,40.65742,-73.90677,2.21,3,294,2,2,0,gray
407,3,7,40.71594,-73.992859,1.72,2,59,1,1,3,black
84,60,1,40.6773766,-73.9112607,0.24,3,89,2,1,3,black
75,2,0,40.66462,-73.74236,0.0,1,89,3,1,3,black
700,30,0,40.7131,-73.96059,0.0,1,365,2,1,0,gray
262,2,13,40.74047,-73.97672,2.77,2,38,1,1,3,black
214,2,14,40.71639,-73.99404,3.72,2,170,1,1,0,gray
200,30,0,40.7219,-73.996,0.0,1,155,1,1,3,black
179,2,20,40.59808253411952,-73.79193488836061,3.64,1,341,3,1,0,gray
150,1,21,40.85681,-73.86439,3.84,1,90,4,1,3,black
56,1,6,40.69661,-73.8334,1.11,3,365,3,2,0,gray
4100,1,0,40.67646,-73.96993,0.0,11,365,2,1,1,green
103,2,6,40.74385,-73.98731,1.55,53,364,1,2,0,gray
114,2,4,40.74308,-73.98525,1.5,53,359,1,2,0,gray
112,2,7,40.74426,-73.98509,1.46,53,362,1,2,0,gray
103,2,4,40.74239,-73.98736,1.03,53,354,1,2,0,gray
189,2,3,40.74287,-73.98719,0.7,53,357,1,1,0,gray
75,7,4,40.82071,-73.92557,0.86,5,365,4,2,0,gray
85,3,14,40.84761,-73.94097,2.58,1,115,1,2,3,black
250,2,2,40.69855521950177,-73.97120274603367,0.39,1,361,2,1,0,gray
80,1,7,40.6820373,-73.7968162,1.35,8,364,3,2,0,gray
63,30,1,40.83369,-73.87373,0.46,1,364,4,2,0,gray
159,1,1,40.82947,-73.9408,0.21,4,365,1,2,0,gray
250,5,0,40.80089,-73.96105,0.0,2,0,1,1,3,black
41,30,0,40.66972,-73.95144,0.0,394,33,2,2,3,black
215,2,13,40.79452,-73.97467,2.91,2,176,1,1,0,gray
200,3,6,40.79823224648436,-73.96870158612728,1.35,1,171,1,1,0,gray
250,30,0,40.72152,-73.988,0.0,5,364,1,1,0,gray
104,1,10,40.74677,-73.91184,1.91,2,10,3,2,3,black
302,31,0,40.78617,-73.94998850000002,0.0,526,334,1,1,0,gray
131,1,3,40.74839,-73.98657,0.65,8,112,1,1,3,black
66,1,8,40.73439,-73.87098,1.46,7,355,3,2,0,gray
168,1,1,40.63348,-73.92333,0.21,15,94,2,1,3,black
375,3,12,40.6682788,-73.9295505,2.55,6,130,2,1,3,black
95,3,3,40.64346,-73.89593,1.34,2,51,2,1,3,black
56,30,0,40.80068,-73.96641,0.0,394,64,1,2,3,black
111,3,9,40.78876,-73.9437,2.01,2,322,1,1,0,gray
78,1,9,40.79588,-73.94753,1.82,1,134,1,2,3,black
167,1,3,40.65466,-73.96164,0.71,1,347,2,1,0,gray
43,30,0,40.68564,-73.93461,0.0,6,124,2,2,3,black
105,1,24,40.67242,-73.87593,5.07,1,357,2,1,0,gray
67,3,11,40.70569,-73.92372,2.14,3,48,2,2,3,black
150,1,14,40.67406,-73.76267,2.58,1,359,3,2,0,gray
85,2,4,40.6473,-73.90776,0.76,4,76,2,2,3,black
153,2,6,40.69177,-73.9417,1.27,1,95,2,1,3,black
92,2,16,40.70885,-73.87778,3.1,1,40,3,1,3,black
40,1,20,40.84726,-73.90518,4.26,4,56,4,2,3,black
